  21.8762  1.91e-06  6326.2139  7.80e-08  3  3 R    5 27
  21.9670  1.86e-05    54.9244  7.51e-07  0  0 R    5 28
  22.0151  4.05e-07 10507.2675  1.63e-08  5  5 R    5 26
  22.0508  1.88e-05    55.1341  7.53e-07  0  0 R    5 36
  22.0783  5.68e-06  4261.9823  2.27e-07  2  2 R    5 27
  22.2250  1.32e-07  8470.0395  5.22e-09  4  4 R    5 26
  22.2804  1.16e-05  2172.0034  4.56e-07  1  1 R    5 27
  22.4350  1.93e-06  6406.5343  7.47e-08  3  3 R    5 26
  22.4825  1.99e-05    56.2137  7.66e-07  0  0 R    5 27
  22.6450  5.95e-06  4316.6824  2.26e-07  2  2 R    5 26
  22.8550  1.24e-05  2200.4164  4.62e-07  1  1 R    5 26
  23.0651  2.14e-05    57.6704  7.83e-07  0  0 R    5 26
  23.3825  1.75e-07 10048.6651  7.20e-09  5  5 R    6 38
  23.5945  4.01e-07  8101.4742  1.62e-08  4  4 R    6 38
  23.6355  2.10e-07 10102.6351  8.44e-09  5  5 R    6 46
  23.8066  2.92e-06  6130.4053  1.16e-07  3  3 R    6 38
  23.8510  3.80e-07  8145.3416  1.50e-08  4  4 R    6 46
  23.9446  2.58e-07 10168.2507  1.01e-08  5  5 R    6 37
  24.0186  7.91e-06  4135.3986  3.08e-07  2  2 R    6 38
  24.0666  2.95e-06  6163.9065  1.14e-07  3  3 R    6 46
  24.1645  3.54e-07  8198.6797  1.36e-08  4  4 R    6 37
  24.2307  1.55e-05  2116.3959  5.95e-07  1  1 R    6 38
  24.2822  8.09e-06  4158.2693  3.08e-07  2  2 R    6 46
  24.3844  2.97e-06  6204.6449  1.12e-07  3  3 R    6 37
  24.4428  2.60e-05    73.3402  9.78e-07  0  0 R    6 38
  24.4877  3.58e-07 10282.5189  1.34e-08  5  5 R    6 28
  24.4978  1.60e-05  2128.3705  5.99e-07  1  1 R    6 46
  24.5790  3.77e-07 10301.5604  1.40e-08  5  5 R    6 36
  24.6044  8.30e-06  4186.0843  3.08e-07  2  2 R    6 37
  24.7134  2.68e-05    74.1524  9.88e-07  0  0 R    6 46
  24.7154  3.08e-07  8291.5811  1.13e-08  4  4 R    6 28
  24.8080  3.00e-07  8307.0640  1.10e-08  4  4 R    6 36
  24.8243  1.65e-05  2142.9374  6.03e-07  1  1 R    6 37
  24.9430  3.01e-06  6275.6129  1.09e-07  3  3 R    6 28
  25.0369  3.02e-06  6287.4420  1.08e-07  3  3 R    6 36
  25.0443  2.79e-05    75.1454  9.99e-07  0  0 R    6 37
  25.0487  4.84e-07 10399.1684  1.74e-08  5  5 R    6 27
  25.1707  8.68e-06  4234.5501  3.08e-07  2  2 R    6 28
  25.2659  8.74e-06  4242.6300  3.08e-07  2  2 R    6 36
  25.2844  2.60e-07  8386.4372  9.14e-09  4  4 R    6 27
  25.3984  1.75e-05  2168.3299  6.11e-07  1  1 R    6 28
  25.4949  1.77e-05  2172.5648  6.12e-07  1  1 R    6 36
  25.5202  3.05e-06  6348.0902  1.05e-07  3  3 R    6 27
  25.6261  2.98e-05    76.8914  1.02e-06  0  0 R    6 28
  25.6820  6.63e-07 10529.2825  2.26e-08  5  5 R    6 26
  25.7239  3.01e-05    77.1850  1.02e-06  0  0 R    6 36
  25.7559  9.07e-06  4284.0607  3.08e-07  2  2 R    6 27
  25.9270  2.05e-07  8492.2646  6.86e-09  4  4 R    6 26
  25.9917  1.86e-05  2194.2838  6.18e-07  1  1 R    6 27
  26.1719  3.07e-06  6428.9693  1.01e-07  3  3 R    6 26
  26.2275  3.18e-05    78.6962  1.04e-06  0  0 R    6 27
  26.4169  9.51e-06  4339.3274  3.06e-07  2  2 R    6 26
  26.6620  1.98e-05  2223.2714  6.26e-07  1  1 R    6 26
  26.7205  2.72e-07 10072.0476  9.72e-09  5  5 R    7 38
  26.9070  3.42e-05    80.7354  1.06e-06  0  0 R    6 26
  26.9628  5.90e-07  8125.0688  2.07e-08  4  4 R    7 38
  27.0095  3.26e-07 10126.2706  1.14e-08  5  5 R    7 46
  27.2051  4.36e-06  6154.2119  1.50e-07  3  3 R    7 38
  27.2558  5.58e-07  8169.1926  1.92e-08  4  4 R    7 46
  27.3627  3.99e-07 10192.1952  1.36e-08  5  5 R    7 37
  27.4474  1.18e-05  4159.4172  4.01e-07  2  2 R    7 38
  27.5022  4.40e-06  6187.9731  1.48e-07  3  3 R    7 46
  27.6140  5.19e-07  8222.8441  1.74e-08  4  4 R    7 37
  27.6898  2.33e-05  2140.6266  7.74e-07  1  1 R    7 38
  27.7486  1.21e-05  4182.5515  4.01e-07  2  2 R    7 46
  27.8653  4.43e-06  6229.0293  1.45e-07  3  3 R    7 37
  27.9322  3.90e-05    97.7830  1.27e-06  0  0 R    7 38
  27.9833  5.53e-07 10307.0067  1.80e-08  5  5 R    7 28
  27.9950  2.40e-05  2152.8683  7.79e-07  1  1 R    7 46
  28.0876  5.81e-07 10326.1394  1.88e-08  5  5 R    7 36
  28.1167  1.24e-05  4210.6886  4.00e-07  2  2 R    7 37
  28.2414  4.03e-05    98.8658  1.29e-06  0  0 R    7 46
  28.2435  4.50e-07  8316.2965  1.44e-08  4  4 R    7 28
  28.3493  4.38e-07  8331.8719  1.39e-08  4  4 R    7 36
  28.3681  2.48e-05  2167.7618  7.85e-07  1  1 R    7 37
  28.5037  4.49e-06  6300.5559  1.41e-07  3  3 R    7 28
  28.6110  4.50e-06  6312.4790  1.40e-07  3  3 R    7 36
  28.6195  4.18e-05   100.1896  1.30e-06  0  0 R    7 37
  28.6243  7.47e-07 10424.2171  2.32e-08  5  5 R    7 27
  28.7639  1.30e-05  4259.7208  4.00e-07  2  2 R    7 28
  28.8726  1.31e-05  4267.8959  4.00e-07  2  2 R    7 36
  28.8937  3.79e-07  8411.7217  1.16e-08  4  4 R    7 27
  29.0241  2.63e-05  2193.7283  7.95e-07  1  1 R    7 28
  29.1344  2.65e-05  2198.0597  7.96e-07  1  1 R    7 36
  29.1631  4.54e-06  6373.6103  1.36e-07  3  3 R    7 27
  29.2843  4.47e-05   102.5175  1.33e-06  0  0 R    7 28
  29.3479  1.02e-06 10554.9645  3.02e-08  5  5 R    7 26
  29.3961  4.52e-05   102.9089  1.33e-06  0  0 R    7 36
  29.4326  1.36e-05  4309.8166  4.00e-07  2  2 R    7 27
  29.6279  2.97e-07  8518.1915  8.61e-09  4  4 R    7 26
  29.7020  2.78e-05  2220.2755  8.05e-07  1  1 R    7 27
  29.9079  4.57e-06  6455.1412  1.30e-07  3  3 R    7 26
  29.9715  4.77e-05   104.9237  1.35e-06  0  0 R    7 27
  30.0574  4.05e-07 10098.7681  1.28e-08  5  5 R    8 38
  30.1879  1.42e-05  4365.7443  3.98e-07  2  2 R    7 26
  30.3300  8.24e-07  8152.0316  2.55e-08  4  4 R    8 38
  30.3825  4.83e-07 10153.2801  1.49e-08  5  5 R    8 46
  30.4679  2.97e-05  2249.9334  8.15e-07  1  1 R    7 26
  30.6027  6.19e-06  6181.4170  1.88e-07  3  3 R    8 38
  30.6597  7.79e-07  8196.4484  2.36e-08  4  4 R    8 46
  30.7479  5.13e-05   107.6424  1.38e-06  0  0 R    7 26
  30.7798  5.91e-07 10219.5579  1.78e-08  5  5 R    8 37
  30.8753  1.69e-05  4186.8647  5.04e-07  2  2 R    8 38
  30.9368  6.24e-06  6215.4754  1.86e-07  3  3 R    8 46
  31.0625  7.23e-07  8250.4581  2.13e-08  4  4 R    8 37
  31.1480  3.32e-05  2168.3164  9.76e-07  1  1 R    8 38
  31.2140  1.72e-05  4210.3001  5.04e-07  2  2 R    8 46
  31.3453  6.29e-06  6256.8946  1.82e-07  3  3 R    8 37
  31.4206  5.57e-05   125.7152  1.61e-06  0  0 R    8 38
  31.4778  8.15e-07 10334.9900  2.34e-08  5  5 R    8 28
  31.4912  3.42e-05  2180.8633  9.82e-07  1  1 R    8 46
  31.5952  8.57e-07 10354.2270  2.45e-08  5  5 R    8 36
  31.6281  1.77e-05  4238.8053  5.04e-07  2  2 R    8 37
  31.7685  5.75e-05   127.1073  1.62e-06  0  0 R    8 46
  31.7705  6.24e-07  8344.5400  1.76e-08  4  4 R    8 28
  31.8895  6.07e-07  8360.2212  1.70e-08  4  4 R    8 36
  31.9109  3.54e-05  2196.1299  9.89e-07  1  1 R    8 37
  32.0632  6.37e-06  6329.0596  1.76e-07  3  3 R    8 28
  32.1839  6.38e-06  6341.0899  1.76e-07  3  3 R    8 36
  32.1937  5.97e-05   128.8092  1.64e-06  0  0 R    8 37
  32.1988  1.10e-06 10452.8414  3.02e-08  5  5 R    8 27
  32.3560  1.85e-05  4288.4846  5.03e-07  2  2 R    8 28
  32.4783  1.86e-05  4296.7685  5.03e-07  2  2 R    8 36
  32.5019  5.22e-07  8440.6154  1.41e-08  4  4 R    8 27
  32.6487  3.75e-05  2222.7524  1.00e-06  1  1 R    8 28
  32.7727  3.78e-05  2227.1941  1.00e-06  1  1 R    8 36
  32.8050  6.44e-06  6402.7735  1.70e-07  3  3 R    8 27
